department,death_year,age_in_years,total_deaths
26,2014,59,35
26,2014,60,37
26,2014,61,38
26,2014,62,41
26,2014,63,52
26,2014,64,46
26,2014,65,46
26,2014,66,77
26,2014,67,50
26,2014,68,49
26,2014,69,51
26,2014,70,51
26,2014,71,53
26,2014,72,75
26,2014,73,63
26,2014,74,64
26,2014,75,92
26,2014,76,84
26,2014,77,83
26,2014,78,95
26,2014,79,107
26,2014,80,111
26,2014,81,129
26,2014,82,148
26,2014,83,138
26,2014,84,142
26,2014,85,203
26,2014,86,182
26,2014,87,182
26,2014,88,193
26,2014,89,179
26,2014,90,176
26,2014,91,169
26,2014,92,149
26,2014,93,138
26,2014,94,106
26,2014,95,64
26,2014,96,44
26,2014,97,32
26,2014,98,22
26,2014,99,27
26,2014,100,24
26,2014,101,24
26,2014,102,17
26,2014,103,8
26,2014,104,1
26,2014,105,4
26,2015,0,5
26,2015,1,1
26,2015,3,1
26,2015,4,2
26,2015,10,1
26,2015,11,1
26,2015,12,1
26,2015,14,2
26,2015,15,1
26,2015,17,2
26,2015,18,3
26,2015,19,2
26,2015,20,4
26,2015,21,1
26,2015,22,4
26,2015,23,1
26,2015,24,5
26,2015,25,4
26,2015,27,1
26,2015,28,3
26,2015,29,3
26,2015,30,3
26,2015,31,5
26,2015,32,2
26,2015,33,5
26,2015,34,1
26,2015,35,3
26,2015,37,8
26,2015,38,1
26,2015,39,7
26,2015,40,9
26,2015,41,8
26,2015,42,8
26,2015,43,10
26,2015,44,11
26,2015,45,12
26,2015,46,16
26,2015,47,13
26,2015,48,15
26,2015,49,21
26,2015,50,17
26,2015,51,19
26,2015,52,18
26,2015,53,23
26,2015,54,28
26,2015,55,22
26,2015,56,45
26,2015,57,30
26,2015,58,32
26,2015,59,42
26,2015,60,43
26,2015,61,47
26,2015,62,51
26,2015,63,56
26,2015,64,59
26,2015,65,53
26,2015,66,54
26,2015,67,65
26,2015,68,52
26,2015,69,63
26,2015,70,49
26,2015,71,64
26,2015,72,73
26,2015,73,63
26,2015,74,65
26,2015,75,79
26,2015,76,79
26,2015,77,64
26,2015,78,120
26,2015,79,101
26,2015,80,130
26,2015,81,119
26,2015,82,159
26,2015,83,141
26,2015,84,154
26,2015,85,171
26,2015,86,179
26,2015,87,178
26,2015,88,168
26,2015,89,186
26,2015,90,195
26,2015,91,187
26,2015,92,145
26,2015,93,162
26,2015,94,163
26,2015,95,101
26,2015,96,60
26,2015,97,41
26,2015,98,36
26,2015,99,19
26,2015,100,26
26,2015,101,23
26,2015,102,14
26,2015,103,10
26,2015,104,4
26,2015,106,2
26,2016,0,5
26,2016,3,1
26,2016,7,1
26,2016,8,1
26,2016,10,1
26,2016,12,1
26,2016,15,2
26,2016,16,1
26,2016,17,1
26,2016,18,2
26,2016,19,2
26,2016,20,3
26,2016,21,2
26,2016,22,6
26,2016,23,2
26,2016,24,4
26,2016,25,3
26,2016,26,1
26,2016,27,3
26,2016,28,3
26,2016,29,1
26,2016,30,2
26,2016,31,1
26,2016,32,2
26,2016,33,3
26,2016,34,3
26,2016,35,5
26,2016,36,8
26,2016,37,1
26,2016,38,7
26,2016,39,4
26,2016,40,6
26,2016,41,9
26,2016,42,9
26,2016,43,10
26,2016,44,10
26,2016,45,19
26,2016,46,10
26,2016,47,16
26,2016,48,12
26,2016,49,32
26,2016,50,11
26,2016,51,23
26,2016,52,20
26,2016,53,22
26,2016,54,21
26,2016,55,31
26,2016,56,22
26,2016,57,43
26,2016,58,37
26,2016,59,46
26,2016,60,32
26,2016,61,38
26,2016,62,45
26,2016,63,38
26,2016,64,51
26,2016,65,68
26,2016,66,73
26,2016,67,67
26,2016,68,70
26,2016,69,60
26,2016,70,63
26,2016,71,70
26,2016,72,60
26,2016,73,60
26,2016,74,71
26,2016,75,72
26,2016,76,82
26,2016,77,80
26,2016,78,108
26,2016,79,117
26,2016,80,106
26,2016,81,136
26,2016,82,141
26,2016,83,151
26,2016,84,143
26,2016,85,162
26,2016,86,191
26,2016,87,172
26,2016,88,190
26,2016,89,204
26,2016,90,183
26,2016,91,178
26,2016,92,182
26,2016,93,145
26,2016,94,139
26,2016,95,127
26,2016,96,79
26,2016,97,58
26,2016,98,35
26,2016,99,31
26,2016,100,11
26,2016,101,17
26,2016,102,7
26,2016,103,13
26,2016,104,8
26,2016,105,3
26,2016,106,2
26,2016,107,1
26,2017,0,5
26,2017,2,1
26,2017,3,1
26,2017,5,1
26,2017,11,1
26,2017,12,2
26,2017,14,1
26,2017,17,1
26,2017,18,2
26,2017,19,1
26,2017,20,1
26,2017,21,1
26,2017,22,1
26,2017,23,2
26,2017,24,3
26,2017,25,3
26,2017,26,4
26,2017,27,1
26,2017,28,6
26,2017,29,2
26,2017,30,2
26,2017,31,4
26,2017,32,5
26,2017,33,4
26,2017,34,10
26,2017,35,6
26,2017,36,9
26,2017,37,3
26,2017,38,7
26,2017,39,7
26,2017,40,11
26,2017,41,5
26,2017,42,10
26,2017,43,11
26,2017,44,12
26,2017,45,7
26,2017,46,13
26,2017,47,16
26,2017,48,14
26,2017,49,15
26,2017,50,23
26,2017,51,14
26,2017,52,25
26,2017,53,24
26,2017,54,26
26,2017,55,15
26,2017,56,28
26,2017,57,25
26,2017,58,36
26,2017,59,39
26,2017,60,42
26,2017,61,41
26,2017,62,54
26,2017,63,53
26,2017,64,52
26,2017,65,50
26,2017,66,52
26,2017,67,55
26,2017,68,74
26,2017,69,72
26,2017,70,79
26,2017,71,72
26,2017,72,76
26,2017,73,69
26,2017,74,73
26,2017,75,80
26,2017,76,75
26,2017,77,77
26,2017,78,87
26,2017,79,116
26,2017,80,90
26,2017,81,124
26,2017,82,151
26,2017,83,156
26,2017,84,163
26,2017,85,173
26,2017,86,223
26,2017,87,210
26,2017,88,205
26,2017,89,196
26,2017,90,170
26,2017,91,198
26,2017,92,149
26,2017,93,141
26,2017,94,136
26,2017,95,141
26,2017,96,128
26,2017,97,82
26,2017,98,39
26,2017,99,30
26,2017,100,21
26,2017,101,8
26,2017,102,17
26,2017,103,12
26,2017,104,7
26,2017,105,2
26,2017,106,2
26,2017,107,2
26,2018,0,12
26,2018,1,1
26,2018,2,2
26,2018,9,1
26,2018,11,1
26,2018,16,2
26,2018,17,1
26,2018,18,1
26,2018,19,3
26,2018,20,6
26,2018,21,6
26,2018,22,2
26,2018,23,3
26,2018,24,2
26,2018,25,3
26,2018,26,2
26,2018,27,3
26,2018,28,1
26,2018,29,1
26,2018,30,2
26,2018,31,2
26,2018,32,5
26,2018,33,4
26,2018,34,3
26,2018,35,5
26,2018,36,3
26,2018,37,5
26,2018,38,2
26,2018,39,7
26,2018,40,5
26,2018,41,4
26,2018,42,12
26,2018,43,10
26,2018,44,12
26,2018,45,13
26,2018,46,10
26,2018,47,12
26,2018,48,11
26,2018,49,20
26,2018,50,20
26,2018,51,14
26,2018,52,15
26,2018,53,22
26,2018,54,29
26,2018,55,33
26,2018,56,28
26,2018,57,34
26,2018,58,40
26,2018,59,35
26,2018,60,41
26,2018,61,39
26,2018,62,50
26,2018,63,62
26,2018,64,41
26,2018,65,61
26,2018,66,62
26,2018,67,62
26,2018,68,74
26,2018,69,72
26,2018,70,92
26,2018,71,94
26,2018,72,86
26,2018,73,85
26,2018,74,74
26,2018,75,94
26,2018,76,92
26,2018,77,85
26,2018,78,95
26,2018,79,115
26,2018,80,114
26,2018,81,115
26,2018,82,118
26,2018,83,154
26,2018,84,139
26,2018,85,179
26,2018,86,165
26,2018,87,168
26,2018,88,188
26,2018,89,179
26,2018,90,184
26,2018,91,193
26,2018,92,189
26,2018,93,180
26,2018,94,158
26,2018,95,121
26,2018,96,117
26,2018,97,89
26,2018,98,58
26,2018,99,31
26,2018,100,18
26,2018,101,10
26,2018,102,9
26,2018,103,8
26,2018,104,7
26,2018,105,2
26,2018,106,4
26,2018,107,1
26,2018,108,1
26,2018,109,1
26,2018,110,1
26,2018,111,1
26,2019,0,6
26,2019,1,4
26,2019,2,2
26,2019,5,1
26,2019,18,3
26,2019,19,1
26,2019,20,2
26,2019,21,6
26,2019,23,1
26,2019,24,2
26,2019,25,3
26,2019,27,1
26,2019,28,2
26,2019,29,5
26,2019,31,2
26,2019,32,3
26,2019,33,3
26,2019,34,2
26,2019,35,5
26,2019,36,1
26,2019,37,5
26,2019,38,6
26,2019,39,6
26,2019,40,9
26,2019,41,6
26,2019,42,8
26,2019,43,5
26,2019,44,6
26,2019,45,11
26,2019,46,10
26,2019,47,16
26,2019,48,16
26,2019,49,22
26,2019,50,17
26,2019,51,17
26,2019,52,25
26,2019,53,17
26,2019,54,30
26,2019,55,25
26,2019,56,40
26,2019,57,36
26,2019,58,23
26,2019,59,41
26,2019,60,40
26,2019,61,44
26,2019,62,46
26,2019,63,68
26,2019,64,48
26,2019,65,52
26,2019,66,56
26,2019,67,61
26,2019,68,62
26,2019,69,77
26,2019,70,81
26,2019,71,87
26,2019,72,87
26,2019,73,93
26,2019,74,73
26,2019,75,91
26,2019,76,71
26,2019,77,109
26,2019,78,82
26,2019,79,112
26,2019,80,102
26,2019,81,106
26,2019,82,151
26,2019,83,127
26,2019,84,152
26,2019,85,160
26,2019,86,158
26,2019,87,197
26,2019,88,205
26,2019,89,183
26,2019,90,178
26,2019,91,197
26,2019,92,199
26,2019,93,184
26,2019,94,162
26,2019,95,117
26,2019,96,109
26,2019,97,84
26,2019,98,65
26,2019,99,46
26,2019,100,21
26,2019,101,12
26,2019,102,13
26,2019,103,5
26,2019,104,6
26,2019,105,2
26,2019,106,2
26,2019,107,1
26,2019,109,1
26,2020,0,3
26,2020,1,1
26,2020,2,1
26,2020,3,1
26,2020,9,1
26,2020,11,3
26,2020,13,2
26,2020,14,1
26,2020,15,2
26,2020,17,1
26,2020,19,2
26,2020,20,2
26,2020,21,1
26,2020,22,2
26,2020,24,1
26,2020,25,3
26,2020,26,4
26,2020,27,2
26,2020,28,3
26,2020,29,3
26,2020,30,3
26,2020,31,1
26,2020,32,7
26,2020,33,2
26,2020,34,1
26,2020,35,4
26,2020,36,7
26,2020,37,2
26,2020,38,7
26,2020,39,8
26,2020,40,5
26,2020,41,9
26,2020,42,3
26,2020,43,7
26,2020,44,10
26,2020,45,9
26,2020,46,11
26,2020,47,19
26,2020,48,18
26,2020,49,15
26,2020,50,22
26,2020,51,22
26,2020,52,25
26,2020,53,20
26,2020,54,24
26,2020,55,19
26,2020,56,28
26,2020,57,33
26,2020,58,36
26,2020,59,33
26,2020,60,36
26,2020,61,39
26,2020,62,42
26,2020,63,53
26,2020,64,57
26,2020,65,53
26,2020,66,57
26,2020,67,52
26,2020,68,59
26,2020,69,65
26,2020,70,91
26,2020,71,93
26,2020,72,110
26,2020,73,100
26,2020,74,92
26,2020,75,89
26,2020,76,91
26,2020,77,94
26,2020,78,117
26,2020,79,94
26,2020,80,122
26,2020,81,152
26,2020,82,136
26,2020,83,146
26,2020,84,156
26,2020,85,174
26,2020,86,191
26,2020,87,187
26,2020,88,211
26,2020,89,204
26,2020,90,236
26,2020,91,195
26,2020,92,196
26,2020,93,186
26,2020,94,144
26,2020,95,149
26,2020,96,119
26,2020,97,93
26,2020,98,106
26,2020,99,50
26,2020,100,42
26,2020,101,15
26,2020,102,12
26,2020,103,3
26,2020,104,8
26,2020,105,5
26,2020,109,1
26,2021,0,2
26,2021,1,1
26,2021,2,2
26,2021,3,1
26,2021,14,1
26,2021,16,2
26,2021,17,1
26,2021,18,1
26,2021,19,3
26,2021,20,2
26,2021,21,3
26,2021,22,1
26,2021,23,1
26,2021,24,1
26,2021,25,1
26,2021,26,3
26,2021,27,2
26,2021,28,1
26,2021,29,3
26,2021,30,3
26,2021,31,3
26,2021,32,7
26,2021,33,6
26,2021,34,3
26,2021,35,4
26,2021,36,9
26,2021,37,6
26,2021,38,5
26,2021,39,5
26,2021,40,7
26,2021,41,10
26,2021,42,14
26,2021,43,3
26,2021,44,9
26,2021,45,16
26,2021,46,10
26,2021,47,11
26,2021,48,11
26,2021,49,19
26,2021,50,25
26,2021,51,20
26,2021,52,18
26,2021,53,26
26,2021,54,19
26,2021,55,31
26,2021,56,38
26,2021,57,22
26,2021,58,35
26,2021,59,33
26,2021,60,44
26,2021,61,39
26,2021,62,31
26,2021,63,37
26,2021,64,62
26,2021,65,52
26,2021,66,58
26,2021,67,56
26,2021,68,70
26,2021,69,71
26,2021,70,89
26,2021,71,73
26,2021,72,87
26,2021,73,85
26,2021,74,103
26,2021,75,112
26,2021,76,105
26,2021,77,120
26,2021,78,125
26,2021,79,120
26,2021,80,112
26,2021,81,105
26,2021,82,112
26,2021,83,170
26,2021,84,175
26,2021,85,159
26,2021,86,208
26,2021,87,205
26,2021,88,183
26,2021,89,226
26,2021,90,201
26,2021,91,215
26,2021,92,202
26,2021,93,179
26,2021,94,145
26,2021,95,146
26,2021,96,115
26,2021,97,80
26,2021,98,79
26,2021,99,68
26,2021,100,59
26,2021,101,26
26,2021,102,9
26,2021,103,4
26,2021,104,1
26,2021,105,2
26,2021,106,1
26,2021,107,1
26,2021,108,1
26,2022,0,4
26,2022,8,1
26,2022,11,1
26,2022,14,1
26,2022,15,1
26,2022,16,2
26,2022,18,5
26,2022,19,3
26,2022,20,2
26,2022,21,4
26,2022,22,3
26,2022,23,2
26,2022,24,3
26,2022,25,2
26,2022,27,4
26,2022,28,6
26,2022,30,1
26,2022,31,4
26,2022,32,4
26,2022,33,3
26,2022,34,2
26,2022,35,6
26,2022,36,7
26,2022,37,6
26,2022,38,4
26,2022,39,6
26,2022,40,4
26,2022,41,9
26,2022,42,6
26,2022,43,5
26,2022,44,10
26,2022,45,11
26,2022,46,17
26,2022,47,8
26,2022,48,16
26,2022,49,11
26,2022,50,14
26,2022,51,23
26,2022,52,17
26,2022,53,14
26,2022,54,30
26,2022,55,36
26,2022,56,26
26,2022,57,32
26,2022,58,39
26,2022,59,39
26,2022,60,40
26,2022,61,43
26,2022,62,47
26,2022,63,54
26,2022,64,55
26,2022,65,58
26,2022,66,64
26,2022,67,67
26,2022,68,57
26,2022,69,75
26,2022,70,64
26,2022,71,95
26,2022,72,107
26,2022,73,88
26,2022,74,114
26,2022,75,136
26,2022,76,128
26,2022,77,116
26,2022,78,113
26,2022,79,106
26,2022,80,130
26,2022,81,141
26,2022,82,135
26,2022,83,146
26,2022,84,164
26,2022,85,184
26,2022,86,172
26,2022,87,182
26,2022,88,200
26,2022,89,212
26,2022,90,216
26,2022,91,195
26,2022,92,226
26,2022,93,178
26,2022,94,179
26,2022,95,141
26,2022,96,135
26,2022,97,107
26,2022,98,84
26,2022,99,67
26,2022,100,36
26,2022,101,21
26,2022,102,23
26,2022,103,7
26,2022,104,6
26,2022,107,1
26,2022,108,1
26,2022,113,1
26,2023,0,5
26,2023,1,1
26,2023,8,1
26,2023,10,1
26,2023,11,1
26,2023,14,1
26,2023,15,1
26,2023,16,3
26,2023,17,1
26,2023,18,3
26,2023,19,1
26,2023,20,2
26,2023,21,1
26,2023,22,1
26,2023,23,5
26,2023,24,3
26,2023,25,1
26,2023,27,5
26,2023,28,1
26,2023,29,4
26,2023,30,4
26,2023,31,1
26,2023,32,2
26,2023,33,4
26,2023,34,5
26,2023,35,6
26,2023,36,4
26,2023,37,3
26,2023,38,4
26,2023,39,7
26,2023,40,9
26,2023,41,8
26,2023,42,6
26,2023,43,5
26,2023,44,10
26,2023,45,11
26,2023,46,8
26,2023,47,12
26,2023,48,14
26,2023,49,17
26,2023,50,14
26,2023,51,17
26,2023,52,26
26,2023,53,21
26,2023,54,19
26,2023,55,32
26,2023,56,31
26,2023,57,35
26,2023,58,32
26,2023,59,37
26,2023,60,37
26,2023,61,41
26,2023,62,51
26,2023,63,41
26,2023,64,37
26,2023,65,54
26,2023,66,68
26,2023,67,68
26,2023,68,66
26,2023,69,58
26,2023,70,79
26,2023,71,86
26,2023,72,87
26,2023,73,90
26,2023,74,104
26,2023,75,126
26,2023,76,144
26,2023,77,114
26,2023,78,107
26,2023,79,128
26,2023,80,116
26,2023,81,124
26,2023,82,130
26,2023,83,182
26,2023,84,167
26,2023,85,169
26,2023,86,195
26,2023,87,205
26,2023,88,192
26,2023,89,204
26,2023,90,164
26,2023,91,185
26,2023,92,199
26,2023,93,175
26,2023,94,154
26,2023,95,138
26,2023,96,115
26,2023,97,83
26,2023,98,69
26,2023,99,60
26,2023,100,45
26,2023,101,30
26,2023,102,15
26,2023,103,10
26,2023,104,4
26,2023,105,1
26,2023,106,1
26,2023,107,1
26,2024,26,1
26,2024,41,1
26,2024,42,1
26,2024,43,2
26,2024,46,2
26,2024,47,1
26,2024,48,1
26,2024,49,2
26,2024,51,3
26,2024,52,1
26,2024,53,3
26,2024,54,2
26,2024,55,1
26,2024,56,3
26,2024,57,3
26,2024,58,2
26,2024,59,2
26,2024,60,4
26,2024,61,3
26,2024,62,3
26,2024,63,3
26,2024,64,6
26,2024,65,7
26,2024,66,4
26,2024,67,9
26,2024,68,6
26,2024,69,6
26,2024,70,3
26,2024,71,6
26,2024,72,6
26,2024,73,10
26,2024,74,8
26,2024,75,11
26,2024,76,10
26,2024,77,7
26,2024,78,8
26,2024,79,9
26,2024,80,11
26,2024,81,8
26,2024,82,9
26,2024,83,9
26,2024,84,19
26,2024,85,14
26,2024,86,15
26,2024,87,11
26,2024,88,19
26,2024,89,16
26,2024,90,18
26,2024,91,13
26,2024,92,13
26,2024,93,8
26,2024,94,12
26,2024,95,7
26,2024,96,7
26,2024,97,6
26,2024,98,2
26,2024,99,5
26,2024,100,2
26,2024,101,4
26,2024,102,2
26,2024,103,1
26,2024,104,1
26,2024,107,1
27,2010,0,13
27,2010,1,1
27,2010,2,2
27,2010,4,2
27,2010,5,1
27,2010,12,1
27,2010,16,1
27,2010,19,6
27,2010,20,4
27,2010,22,5
27,2010,23,4
27,2010,24,1
27,2010,25,2
27,2010,27,4
27,2010,28,2
27,2010,29,4
27,2010,30,7
27,2010,31,3
27,2010,32,5
27,2010,33,6
27,2010,34,5
27,2010,35,3
27,2010,36,6
27,2010,37,9
27,2010,38,9
27,2010,39,8
27,2010,40,4
27,2010,41,10
27,2010,42,12
27,2010,43,7
27,2010,44,16
27,2010,45,13
27,2010,46,16
27,2010,47,29
27,2010,48,18
27,2010,49,25
27,2010,50,28
27,2010,51,29
27,2010,52,31
27,2010,53,28
27,2010,54,41
27,2010,55,33
27,2010,56,34
27,2010,57,32
27,2010,58,40
27,2010,59,32
27,2010,60,41
27,2010,61,53
27,2010,62,55
27,2010,63,50
27,2010,64,46
27,2010,65,47
27,2010,66,41
27,2010,67,29
27,2010,68,33
27,2010,69,35
27,2010,70,48
27,2010,71,63
27,2010,72,58
27,2010,73,73
27,2010,74,63
27,2010,75,74
27,2010,76,92
27,2010,77,87
27,2010,78,102
27,2010,79,114
27,2010,80,122
27,2010,81,126
27,2010,82,136
27,2010,83,147
27,2010,84,159
27,2010,85,157
27,2010,86,184
27,2010,87,170
27,2010,88,201
27,2010,89,189
27,2010,90,165
27,2010,91,92
27,2010,92,92
27,2010,93,59
27,2010,94,46
27,2010,95,87
27,2010,96,88
27,2010,97,57
27,2010,98,39
27,2010,99,26
27,2010,100,19
27,2010,101,14
27,2010,102,15
27,2010,103,3
27,2010,104,4
27,2010,105,4
27,2010,106,1
27,2010,107,2
27,2011,0,3
27,2011,2,1
27,2011,6,1
27,2011,7,1
27,2011,9,1
27,2011,10,1
27,2011,11,1
27,2011,16,4
27,2011,18,1
27,2011,19,3
27,2011,20,4
27,2011,21,3
27,2011,22,6
27,2011,23,1
27,2011,24,3
27,2011,25,2
27,2011,26,3
27,2011,27,4
27,2011,28,4
27,2011,29,5
27,2011,30,3
27,2011,31,1
27,2011,32,1
27,2011,33,7
27,2011,34,2
27,2011,35,4
27,2011,36,8
27,2011,37,2
27,2011,38,7
27,2011,39,17
27,2011,40,6
27,2011,41,6
27,2011,42,18
27,2011,43,15
27,2011,44,13
27,2011,45,16
27,2011,46,5
27,2011,47,19
27,2011,48,13
27,2011,49,25
27,2011,50,22
27,2011,51,38
27,2011,52,20
27,2011,53,23
27,2011,54,27
27,2011,55,32
27,2011,56,35
27,2011,57,36
27,2011,58,36
27,2011,59,45
27,2011,60,45
27,2011,61,48
27,2011,62,54
27,2011,63,51
27,2011,64,57
27,2011,65,52
27,2011,66,32
27,2011,67,44
27,2011,68,47
27,2011,69,35
27,2011,70,48
27,2011,71,50
27,2011,72,42
27,2011,73,65
27,2011,74,67
27,2011,75,82
27,2011,76,87
27,2011,77,96
27,2011,78,95
27,2011,79,101
27,2011,80,129
27,2011,81,131
27,2011,82,143
27,2011,83,125
27,2011,84,169
27,2011,85,145
27,2011,86,159
27,2011,87,152
27,2011,88,177
27,2011,89,149
27,2011,90,171
27,2011,91,154
27,2011,92,93
27,2011,93,63
27,2011,94,72
27,2011,95,38
27,2011,96,47
27,2011,97,80
27,2011,98,35
27,2011,99,37
27,2011,100,18
27,2011,101,20
27,2011,102,12
27,2011,103,8
27,2011,104,3
27,2011,105,2
27,2011,106,1
27,2011,107,1
27,2012,0,8
27,2012,1,2
27,2012,11,1
27,2012,12,1
27,2012,14,1
27,2012,17,1
27,2012,19,3
27,2012,20,3
27,2012,21,5
27,2012,22,1
27,2012,23,1
27,2012,24,4
27,2012,25,1
27,2012,26,6
27,2012,27,4
27,2012,28,3
27,2012,29,2
27,2012,30,1
27,2012,31,3
27,2012,32,5
27,2012,33,4
27,2012,34,3
27,2012,35,6
27,2012,36,7
27,2012,37,5
27,2012,38,9
27,2012,39,5
27,2012,40,4
27,2012,41,7
27,2012,42,5
27,2012,43,10
27,2012,44,11
27,2012,45,9
27,2012,46,13
27,2012,47,14
27,2012,48,19
27,2012,49,16
27,2012,50,23
27,2012,51,25
27,2012,52,27
27,2012,53,29
27,2012,54,27
27,2012,55,29
27,2012,56,30
27,2012,57,32
27,2012,58,51
27,2012,59,45
27,2012,60,45
27,2012,61,43
27,2012,62,61
27,2012,63,49
27,2012,64,67
27,2012,65,66
27,2012,66,52
27,2012,67,59
27,2012,68,52
27,2012,69,50
27,2012,70,47
27,2012,71,47
27,2012,72,50
27,2012,73,61
27,2012,74,60
27,2012,75,61
27,2012,76,75
27,2012,77,90
27,2012,78,113
27,2012,79,111
27,2012,80,122
27,2012,81,131
27,2012,82,132
27,2012,83,164
27,2012,84,170
27,2012,85,152
27,2012,86,181
27,2012,87,190
27,2012,88,171
27,2012,89,170
27,2012,90,181
27,2012,91,198
27,2012,92,125
27,2012,93,80
27,2012,94,79
27,2012,95,55
27,2012,96,47
27,2012,97,66
27,2012,98,57
27,2012,99,46
27,2012,100,21
27,2012,101,18
27,2012,102,8
27,2012,103,8
27,2012,104,5
27,2012,105,2
27,2012,106,1
27,2012,107,1
27,2012,109,3
27,2013,0,6
27,2013,1,3
27,2013,9,1
27,2013,13,1
27,2013,15,1
27,2013,16,1
27,2013,17,4
27,2013,18,2
27,2013,19,3
27,2013,20,2
27,2013,21,4
27,2013,22,2
27,2013,23,3
27,2013,24,4
27,2013,25,3
27,2013,28,3
27,2013,29,3
27,2013,30,3
27,2013,31,5
27,2013,32,2
27,2013,33,5
27,2013,34,1
27,2013,35,4
27,2013,36,5
27,2013,37,2
27,2013,38,8
27,2013,39,7
27,2013,40,7
27,2013,41,6
27,2013,42,6
27,2013,43,15
27,2013,44,5
27,2013,45,12
27,2013,46,18
27,2013,47,19
27,2013,48,22
27,2013,49,12
27,2013,50,15
27,2013,51,21
27,2013,52,27
27,2013,53,26
27,2013,54,28
27,2013,55,33
27,2013,56,35
27,2013,57,34
27,2013,58,36
27,2013,59,42
27,2013,60,43
27,2013,61,52
27,2013,62,47
27,2013,63,52
27,2013,64,58
27,2013,65,68
27,2013,66,60
27,2013,67,52
27,2013,68,49
27,2013,69,52
27,2013,70,65
27,2013,71,49
27,2013,72,60
27,2013,73,54
27,2013,74,63
27,2013,75,83
27,2013,76,78
27,2013,77,83
27,2013,78,92
27,2013,79,123
27,2013,80,111
27,2013,81,119
27,2013,82,128
27,2013,83,132
27,2013,84,154
27,2013,85,139
27,2013,86,173
27,2013,87,189
27,2013,88,181
27,2013,89,193
27,2013,90,182
27,2013,91,200
27,2013,92,174
27,2013,93,143
27,2013,94,86
27,2013,95,75
27,2013,96,41
27,2013,97,42
27,2013,98,46
27,2013,99,38
27,2013,100,20
27,2013,101,19
27,2013,102,13
27,2013,103,8
27,2013,104,2
27,2013,105,1
27,2013,106,2
27,2013,107,1
27,2013,109,1
27,2014,0,9
27,2014,4,1
27,2014,5,2
27,2014,11,1
27,2014,13,1
27,2014,15,1
27,2014,16,1
27,2014,17,1
27,2014,18,2
27,2014,19,3
27,2014,20,3
27,2014,21,2
27,2014,22,3
27,2014,23,4
27,2014,25,4
27,2014,26,1
27,2014,27,2
27,2014,28,1
27,2014,29,3
27,2014,30,5
27,2014,31,6
27,2014,32,4
27,2014,33,10
27,2014,34,4
27,2014,35,3
27,2014,37,7
27,2014,38,4
27,2014,39,8
27,2014,40,11
27,2014,41,9
27,2014,42,6
27,2014,43,16
27,2014,44,10
27,2014,45,18
27,2014,46,21
27,2014,47,16
27,2014,48,19
27,2014,49,23
27,2014,50,18
27,2014,51,21
27,2014,52,36
27,2014,53,16
27,2014,54,33
27,2014,55,25
27,2014,56,32
27,2014,57,36
27,2014,58,41
27,2014,59,51
27,2014,60,56
27,2014,61,55
27,2014,62,40
27,2014,63,59
27,2014,64,63
27,2014,65,53
27,2014,66,63
27,2014,67,57
27,2014,68,63
27,2014,69,46
27,2014,70,44
27,2014,71,59
27,2014,72,45
27,2014,73,50
27,2014,74,55
27,2014,75,63
27,2014,76,96
27,2014,77,82
27,2014,78,85
27,2014,79,105
27,2014,80,113
27,2014,81,130
27,2014,82,120
27,2014,83,149
27,2014,84,182
27,2014,85,156
27,2014,86,170
27,2014,87,184
27,2014,88,170
27,2014,89,184
27,2014,90,165
27,2014,91,153
27,2014,92,147
27,2014,93,136
27,2014,94,118
27,2014,95,49
27,2014,96,54
27,2014,97,34
27,2014,98,30
27,2014,99,24
27,2014,100,29
27,2014,101,21
